epoch_utc,station,receiver_clock_offset_s,receiver_clock_offset_ns,sigma_s,sigma_ns
2025-04-10T10:09:42,ALGO,-5.789e-09,-5.789,,
2025-04-10T10:10:12,ALGO,-6.078e-09,-6.078,,
2025-04-10T10:10:42,ALGO,-5.852e-09,-5.852,,
2025-04-10T10:11:12,ALGO,-6.142e-09,-6.1419999999999995,,
2025-04-10T10:11:42,ALGO,-5.992e-09,-5.992,,
2025-04-10T10:12:12,ALGO,-6.017e-09,-6.017,,
2025-04-10T10:12:42,ALGO,-6.359e-09,-6.359,,
2025-04-10T10:13:12,ALGO,-6.145e-09,-6.145,,
2025-04-10T10:13:42,ALGO,-6.708e-09,-6.708,,
2025-04-10T10:14:12,ALGO,-6.333e-09,-6.333,,
2025-04-10T10:14:42,ALGO,-6.625e-09,-6.625,,
2025-04-10T10:15:12,ALGO,-5.941e-09,-5.941,,
2025-04-10T10:15:42,ALGO,-6.246e-09,-6.246,,
2025-04-10T10:16:12,ALGO,-5.938e-09,-5.938,,
2025-04-10T10:16:42,ALGO,-6.007e-09,-6.007,,
2025-04-10T10:17:12,ALGO,-6.223e-09,-6.223,,
2025-04-10T10:17:42,ALGO,-5.936e-09,-5.936,,
2025-04-10T10:18:12,ALGO,-6.355e-09,-6.3549999999999995,,
2025-04-10T10:18:42,ALGO,-6.546e-09,-6.546,,
2025-04-10T10:19:12,ALGO,-5.61e-09,-5.61,,
2025-04-10T10:19:42,ALGO,-6.134e-09,-6.1339999999999995,,
2025-04-10T10:20:12,ALGO,-6.55e-09,-6.55,,
2025-04-10T10:20:42,ALGO,-5.937e-09,-5.936999999999999,,
2025-04-10T10:21:12,ALGO,-5.682e-09,-5.682,,
2025-04-10T10:21:42,ALGO,-6.6e-09,-6.6000000000000005,,
2025-04-10T10:22:12,ALGO,-6.448e-09,-6.448,,
2025-04-10T10:22:42,ALGO,-5.997e-09,-5.997,,
2025-04-10T10:23:12,ALGO,-5.884e-09,-5.884,,
2025-04-10T10:23:42,ALGO,-6.067e-09,-6.067,,
2025-04-10T10:24:12,ALGO,-7.147e-09,-7.147,,
2025-04-10T10:24:42,ALGO,-6.871e-09,-6.8709999999999996,,
2025-04-10T10:25:12,ALGO,-6.141e-09,-6.141,,
2025-04-10T10:25:42,ALGO,-6.297e-09,-6.297,,
2025-04-10T10:26:12,ALGO,-6.448e-09,-6.448,,
2025-04-10T10:26:42,ALGO,-7.26e-09,-7.26,,
2025-04-10T10:27:12,ALGO,-6.826e-09,-6.8260000000000005,,
2025-04-10T10:27:42,ALGO,-6.17e-09,-6.17,,
2025-04-10T10:28:12,ALGO,-5.903e-09,-5.903,,
2025-04-10T10:28:42,ALGO,-5.735e-09,-5.734999999999999,,
2025-04-10T10:29:12,ALGO,-6.408e-09,-6.408,,
2025-04-10T10:29:42,ALGO,-6.912e-09,-6.912,,
2025-04-10T10:30:12,ALGO,-7.238e-09,-7.238,,
2025-04-10T10:30:42,ALGO,-6.912e-09,-6.912,,
2025-04-10T10:31:12,ALGO,-7.135e-09,-7.135,,
2025-04-10T10:31:42,ALGO,-7.219e-09,-7.219,,
2025-04-10T10:32:12,ALGO,-6.594e-09,-6.594,,
2025-04-10T10:32:42,ALGO,-6.321e-09,-6.321,,
2025-04-10T10:33:12,ALGO,-6.435e-09,-6.4350000000000005,,
2025-04-10T10:33:42,ALGO,-6.198e-09,-6.198,,
2025-04-10T10:34:12,ALGO,-6.931e-09,-6.931,,
2025-04-10T10:34:42,ALGO,-6.759e-09,-6.759,,
2025-04-10T10:35:12,ALGO,-6.903e-09,-6.903,,
2025-04-10T10:35:42,ALGO,-6.602e-09,-6.602,,
2025-04-10T10:36:12,ALGO,-6.424e-09,-6.424,,
2025-04-10T10:36:42,ALGO,-6.412e-09,-6.412,,
2025-04-10T10:37:12,ALGO,-7.211e-09,-7.211,,
2025-04-10T10:37:42,ALGO,-7.051e-09,-7.051,,
2025-04-10T10:38:12,ALGO,-7.008e-09,-7.008,,
2025-04-10T10:38:42,ALGO,-6.814e-09,-6.814,,
2025-04-10T10:39:12,ALGO,-6.558e-09,-6.558,,
2025-04-10T10:39:42,ALGO,-6.834e-09,-6.8340000000000005,,
2025-04-10T10:40:12,ALGO,-6.712e-09,-6.712,,
2025-04-10T10:40:42,ALGO,-6.708e-09,-6.708,,
2025-04-10T10:41:12,ALGO,-6.549e-09,-6.5489999999999995,,
2025-04-10T10:41:42,ALGO,-6.661e-09,-6.6610000000000005,,
2025-04-10T10:42:12,ALGO,-6.816e-09,-6.816,,
2025-04-10T10:42:42,ALGO,-6.582e-09,-6.582,,
2025-04-10T10:43:12,ALGO,-6.375e-09,-6.375,,
2025-04-10T10:43:42,ALGO,-6.607e-09,-6.607,,
2025-04-10T10:44:12,ALGO,-6.363e-09,-6.3629999999999995,,
2025-04-10T10:44:42,ALGO,-6.676e-09,-6.675999999999999,,
2025-04-10T10:45:12,ALGO,-6.438e-09,-6.438000000000001,,
2025-04-10T10:45:42,ALGO,-6.763e-09,-6.763,,
2025-04-10T10:46:12,ALGO,-6.206e-09,-6.206,,
2025-04-10T10:46:42,ALGO,-6.814e-09,-6.814,,
2025-04-10T10:47:12,ALGO,-6.631e-09,-6.631,,
2025-04-10T10:47:42,ALGO,-6.586e-09,-6.586,,
2025-04-10T10:48:12,ALGO,-6.758e-09,-6.758,,
2025-04-10T10:48:42,ALGO,-6.453e-09,-6.453,,
2025-04-10T10:49:12,ALGO,-6.189e-09,-6.189,,
2025-04-10T10:49:42,ALGO,-6.562e-09,-6.562,,
2025-04-10T10:50:12,ALGO,-6.576e-09,-6.576,,
2025-04-10T10:50:42,ALGO,-6.613e-09,-6.613,,
2025-04-10T10:51:12,ALGO,-6.568e-09,-6.568,,
2025-04-10T10:51:42,ALGO,-6.24e-09,-6.24,,
2025-04-10T10:52:12,ALGO,-6.713e-09,-6.713,,
2025-04-10T10:52:42,ALGO,-6.497e-09,-6.497,,
2025-04-10T10:53:12,ALGO,-6.782e-09,-6.782,,
2025-04-10T10:53:42,ALGO,-6.783e-09,-6.783,,
2025-04-10T10:54:12,ALGO,-6.408e-09,-6.408,,
2025-04-10T10:54:42,ALGO,-6.218e-09,-6.218,,
2025-04-10T10:55:12,ALGO,-6.472e-09,-6.472,,
2025-04-10T10:55:42,ALGO,-6.215e-09,-6.215,,
2025-04-10T10:56:12,ALGO,-6.418e-09,-6.418,,
2025-04-10T10:56:42,ALGO,-6.346e-09,-6.346,,
2025-04-10T10:57:12,ALGO,-7.063e-09,-7.063,,
2025-04-10T10:57:42,ALGO,-6.535e-09,-6.535,,
2025-04-10T10:58:12,ALGO,-6.142e-09,-6.1419999999999995,,
2025-04-10T10:58:42,ALGO,-6.242e-09,-6.242,,
2025-04-10T10:59:12,ALGO,-5.805e-09,-5.805,,
2025-04-10T10:59:42,ALGO,-6.137e-09,-6.137,,
2025-04-10T11:00:12,ALGO,-6.174e-09,-6.174,,
2025-04-10T11:00:42,ALGO,-5.903e-09,-5.903,,
2025-04-10T11:01:12,ALGO,-6.12e-09,-6.12,,
2025-04-10T11:01:42,ALGO,-6.436e-09,-6.436,,
2025-04-10T11:02:12,ALGO,-6.178e-09,-6.178,,
2025-04-10T11:02:42,ALGO,-5.837e-09,-5.837,,
2025-04-10T11:03:12,ALGO,-6.164e-09,-6.164,,
2025-04-10T11:03:42,ALGO,-6.282e-09,-6.282,,
2025-04-10T11:04:12,ALGO,-6.079e-09,-6.079000000000001,,
2025-04-10T11:04:42,ALGO,-6.002e-09,-6.002,,
2025-04-10T11:05:12,ALGO,-6.018e-09,-6.018,,
2025-04-10T11:05:42,ALGO,-6.008e-09,-6.008,,
2025-04-10T11:06:12,ALGO,-6.186e-09,-6.186,,
2025-04-10T11:06:42,ALGO,-5.777e-09,-5.777,,
2025-04-10T11:07:12,ALGO,-5.859e-09,-5.859,,
2025-04-10T11:07:42,ALGO,-6.292e-09,-6.292,,
2025-04-10T11:08:12,ALGO,-6.226e-09,-6.226,,
2025-04-10T11:08:42,ALGO,-6.086e-09,-6.086,,
2025-04-10T11:09:12,ALGO,-6.135e-09,-6.135,,
2025-04-10T11:09:42,ALGO,-5.975e-09,-5.975,,
2025-04-10T11:10:12,ALGO,-6.3e-09,-6.3,,
2025-04-10T11:10:42,ALGO,-6.095e-09,-6.095,,
2025-04-10T11:11:12,ALGO,-6.492e-09,-6.492,,
2025-04-10T11:11:42,ALGO,-5.733e-09,-5.733,,
2025-04-10T11:12:12,ALGO,-6.28e-09,-6.28,,
2025-04-10T11:12:42,ALGO,-5.952e-09,-5.952,,
2025-04-10T11:13:12,ALGO,-5.576e-09,-5.576,,
2025-04-10T11:13:42,ALGO,-5.901e-09,-5.901,,
2025-04-10T11:14:12,ALGO,-5.735e-09,-5.734999999999999,,
2025-04-10T11:14:42,ALGO,-5.826e-09,-5.8260000000000005,,
2025-04-10T11:15:12,ALGO,-5.955e-09,-5.955,,
2025-04-10T11:15:42,ALGO,-6.289e-09,-6.289,,
2025-04-10T11:16:12,ALGO,-6.079e-09,-6.079000000000001,,
2025-04-10T11:16:42,ALGO,-5.744e-09,-5.744,,
2025-04-10T11:17:12,ALGO,-6.641e-09,-6.641,,
2025-04-10T11:17:42,ALGO,-5.533e-09,-5.5329999999999995,,
2025-04-10T11:18:12,ALGO,-5.518e-09,-5.518,,
2025-04-10T11:18:42,ALGO,-5.994e-09,-5.994,,
2025-04-10T11:19:12,ALGO,-6.297e-09,-6.297,,
2025-04-10T11:19:42,ALGO,-6.056e-09,-6.056,,
2025-04-10T11:20:12,ALGO,-5.685e-09,-5.6850000000000005,,
2025-04-10T11:20:42,ALGO,-5.614e-09,-5.614,,
2025-04-10T11:21:12,ALGO,-5.611e-09,-5.611,,
2025-04-10T11:21:42,ALGO,-6.246e-09,-6.246,,
2025-04-10T11:22:12,ALGO,-5.53e-09,-5.529999999999999,,
2025-04-10T11:22:42,ALGO,-5.5e-09,-5.5,,
2025-04-10T11:23:12,ALGO,-6.07e-09,-6.07,,
2025-04-10T11:23:42,ALGO,-5.156e-09,-5.156,,
2025-04-10T11:24:12,ALGO,-5.582e-09,-5.582,,
2025-04-10T11:24:42,ALGO,-6.187e-09,-6.187,,
2025-04-10T11:25:12,ALGO,-5.455e-09,-5.455,,
2025-04-10T11:25:42,ALGO,-5.907e-09,-5.907,,
2025-04-10T11:26:12,ALGO,-6.04e-09,-6.04,,
2025-04-10T11:26:42,ALGO,-5.789e-09,-5.789,,
2025-04-10T11:27:12,ALGO,-5.689e-09,-5.689,,
2025-04-10T11:27:42,ALGO,-5.634e-09,-5.634,,
2025-04-10T11:28:12,ALGO,-5.803e-09,-5.803,,
2025-04-10T11:28:42,ALGO,-6.489e-09,-6.489,,
2025-04-10T11:29:12,ALGO,-5.358e-09,-5.358,,
2025-04-10T11:29:42,ALGO,-5.479e-09,-5.479,,
2025-04-10T11:30:12,ALGO,-6.033e-09,-6.033,,
2025-04-10T11:30:42,ALGO,-5.862e-09,-5.862,,
2025-04-10T11:31:12,ALGO,-5.752e-09,-5.752,,
2025-04-10T11:31:42,ALGO,-5.906e-09,-5.906,,
2025-04-10T11:32:12,ALGO,-5.744e-09,-5.744,,
2025-04-10T11:32:42,ALGO,-5.81e-09,-5.8100000000000005,,
2025-04-10T11:33:12,ALGO,-5.394e-09,-5.394,,
2025-04-10T11:33:42,ALGO,-5.883e-09,-5.883,,
2025-04-10T11:34:12,ALGO,-5.51e-09,-5.51,,
2025-04-10T11:34:42,ALGO,-5.61e-09,-5.61,,
2025-04-10T11:35:12,ALGO,-5.697e-09,-5.697,,
2025-04-10T11:35:42,ALGO,-5.533e-09,-5.5329999999999995,,
2025-04-10T11:36:12,ALGO,-5.516e-09,-5.516,,
2025-04-10T11:36:42,ALGO,-5.022e-09,-5.022,,
2025-04-10T11:37:12,ALGO,-5.569e-09,-5.569,,
2025-04-10T11:37:42,ALGO,-5.685e-09,-5.6850000000000005,,
2025-04-10T11:38:12,ALGO,-5.487e-09,-5.487,,
2025-04-10T11:38:42,ALGO,-5.67e-09,-5.67,,
2025-04-10T11:39:12,ALGO,-5.506e-09,-5.506,,
2025-04-10T11:39:42,ALGO,-5.582e-09,-5.582,,
2025-04-10T11:40:12,ALGO,-5.497e-09,-5.497000000000001,,
2025-04-10T11:40:42,ALGO,-5.612e-09,-5.612,,
2025-04-10T11:41:12,ALGO,-4.772e-09,-4.771999999999999,,
2025-04-10T11:41:42,ALGO,-5.717e-09,-5.717,,
2025-04-10T11:42:12,ALGO,-5.159e-09,-5.159,,
2025-04-10T11:42:42,ALGO,-5.363e-09,-5.3629999999999995,,
2025-04-10T11:43:12,ALGO,-5.074e-09,-5.074,,
2025-04-10T11:43:42,ALGO,-5.715e-09,-5.715,,
2025-04-10T11:44:12,ALGO,-5.263e-09,-5.263,,
2025-04-10T11:44:42,ALGO,-4.749e-09,-4.749,,
2025-04-10T11:45:12,ALGO,-5.464e-09,-5.464,,
2025-04-10T11:45:42,ALGO,-5.448e-09,-5.448,,
2025-04-10T11:46:12,ALGO,-5.141e-09,-5.141,,
2025-04-10T11:46:42,ALGO,-5.655e-09,-5.655,,
2025-04-10T11:47:12,ALGO,-5.205e-09,-5.205,,
2025-04-10T11:47:42,ALGO,-5.478e-09,-5.478000000000001,,
2025-04-10T11:48:12,ALGO,-5.542e-09,-5.542,,
2025-04-10T11:48:42,ALGO,-6.046e-09,-6.046,,
2025-04-10T11:49:12,ALGO,-5.26e-09,-5.26,,
2025-04-10T11:49:42,ALGO,-5.554e-09,-5.553999999999999,,
2025-04-10T11:50:12,ALGO,-5.484e-09,-5.484,,
2025-04-10T11:50:42,ALGO,-4.997e-09,-4.997,,
2025-04-10T11:51:12,ALGO,-5.413e-09,-5.413,,
2025-04-10T11:51:42,ALGO,-4.929e-09,-4.929,,
2025-04-10T11:52:12,ALGO,-5.381e-09,-5.381,,
2025-04-10T11:52:42,ALGO,-5.244e-09,-5.244,,
2025-04-10T11:53:12,ALGO,-4.756e-09,-4.755999999999999,,
2025-04-10T11:53:42,ALGO,-5.121e-09,-5.121,,
2025-04-10T11:54:12,ALGO,-5.42e-09,-5.42,,
2025-04-10T11:54:42,ALGO,-5.04e-09,-5.04,,
2025-04-10T11:55:12,ALGO,-5.289e-09,-5.289000000000001,,
2025-04-10T11:55:42,ALGO,-4.962e-09,-4.962,,
2025-04-10T11:56:12,ALGO,-5.373e-09,-5.373,,
2025-04-10T11:56:42,ALGO,-5.216e-09,-5.216,,
2025-04-10T11:57:12,ALGO,-5.387e-09,-5.387,,
2025-04-10T11:57:42,ALGO,-5.093e-09,-5.093,,
2025-04-10T11:58:12,ALGO,-5.244e-09,-5.244,,
2025-04-10T11:58:42,ALGO,-5.305e-09,-5.305000000000001,,
2025-04-10T11:59:12,ALGO,-4.656e-09,-4.656,,
2025-04-10T11:59:42,ALGO,-5.334e-09,-5.334,,
2025-04-10T12:00:12,ALGO,-5.255e-09,-5.255,,
2025-04-10T12:00:42,ALGO,-4.807e-09,-4.8069999999999995,,
2025-04-10T12:01:12,ALGO,-4.486e-09,-4.486,,
2025-04-10T12:01:42,ALGO,-4.769e-09,-4.769,,
2025-04-10T12:02:12,ALGO,-4.657e-09,-4.657,,
2025-04-10T12:02:42,ALGO,-4.938e-09,-4.938,,
2025-04-10T12:03:12,ALGO,-4.57e-09,-4.569999999999999,,
2025-04-10T12:03:42,ALGO,-4.638e-09,-4.638,,
2025-04-10T12:04:12,ALGO,-3.875e-09,-3.875,,
2025-04-10T12:04:42,ALGO,-5.375e-09,-5.375,,
2025-04-10T12:05:12,ALGO,-4.463e-09,-4.463,,
2025-04-10T12:05:42,ALGO,-4.467e-09,-4.4670000000000005,,
2025-04-10T12:06:12,ALGO,-4.406e-09,-4.406,,
2025-04-10T12:06:42,ALGO,-4.322e-09,-4.322,,
2025-04-10T12:07:12,ALGO,-4.606e-09,-4.606,,
2025-04-10T12:07:42,ALGO,-4.637e-09,-4.637,,
2025-04-10T12:08:12,ALGO,-4.26e-09,-4.26,,
2025-04-10T12:08:42,ALGO,-4.77e-09,-4.77,,
2025-04-10T12:09:12,ALGO,-4.304e-09,-4.304,,
2025-04-10T12:09:42,ALGO,-4.575e-09,-4.574999999999999,,
2025-04-10T12:10:12,ALGO,-4.141e-09,-4.141,,
2025-04-10T12:10:42,ALGO,-3.994e-09,-3.994,,
2025-04-10T12:11:12,ALGO,-4.865e-09,-4.865,,
2025-04-10T12:11:42,ALGO,-3.915e-09,-3.915,,
2025-04-10T12:12:12,ALGO,-4.564e-09,-4.564,,
2025-04-10T12:12:42,ALGO,-3.747e-09,-3.7470000000000003,,
2025-04-10T12:13:12,ALGO,-4.106e-09,-4.106,,
2025-04-10T12:13:42,ALGO,-4.301e-09,-4.301,,
2025-04-10T12:14:12,ALGO,-3.833e-09,-3.833,,
2025-04-10T12:14:42,ALGO,-3.44e-09,-3.44,,
2025-04-10T12:15:12,ALGO,-3.588e-09,-3.588,,
2025-04-10T12:15:42,ALGO,-3.892e-09,-3.8920000000000003,,
2025-04-10T12:16:12,ALGO,-2.828e-09,-2.8280000000000003,,
2025-04-10T12:16:42,ALGO,-4.378e-09,-4.378,,
2025-04-10T12:17:12,ALGO,-4.01e-09,-4.01,,
2025-04-10T12:17:42,ALGO,-4.22e-09,-4.22,,
2025-04-10T12:18:12,ALGO,-4.235e-09,-4.235,,
2025-04-10T12:18:42,ALGO,-3.428e-09,-3.428,,
2025-04-10T12:19:12,ALGO,-4.493e-09,-4.493,,
2025-04-10T12:19:42,ALGO,-3.558e-09,-3.558,,
2025-04-10T12:20:12,ALGO,-3.709e-09,-3.709,,
2025-04-10T12:20:42,ALGO,-4.501e-09,-4.501,,
2025-04-10T12:21:12,ALGO,-4.038e-09,-4.038,,
2025-04-10T12:21:42,ALGO,-3.909e-09,-3.909,,
2025-04-10T12:22:12,ALGO,-3.379e-09,-3.379,,
2025-04-10T12:22:42,ALGO,-4.102e-09,-4.102,,
2025-04-10T12:23:12,ALGO,-4.534e-09,-4.534000000000001,,
2025-04-10T12:23:42,ALGO,-3.764e-09,-3.764,,
2025-04-10T12:24:12,ALGO,-3.726e-09,-3.7259999999999995,,
2025-04-10T12:24:42,ALGO,-3.633e-09,-3.633,,
2025-04-10T12:25:12,ALGO,-3.555e-09,-3.5549999999999997,,
2025-04-10T12:25:42,ALGO,-3.702e-09,-3.702,,
2025-04-10T12:26:12,ALGO,-4.555e-09,-4.555,,
2025-04-10T12:26:42,ALGO,-3.725e-09,-3.7249999999999996,,
2025-04-10T12:27:12,ALGO,-3.421e-09,-3.4210000000000003,,
2025-04-10T12:27:42,ALGO,-3.654e-09,-3.654,,
2025-04-10T12:28:12,ALGO,-3.616e-09,-3.616,,
2025-04-10T12:28:42,ALGO,-2.504e-09,-2.504,,
2025-04-10T12:29:12,ALGO,-3.429e-09,-3.4290000000000003,,
2025-04-10T12:29:42,ALGO,-3.948e-09,-3.948,,
2025-04-10T12:30:12,ALGO,-3.263e-09,-3.263,,
2025-04-10T12:30:42,ALGO,-3.651e-09,-3.651,,
2025-04-10T12:31:12,ALGO,-3.214e-09,-3.214,,
2025-04-10T12:31:42,ALGO,-3.451e-09,-3.451,,
2025-04-10T12:32:12,ALGO,-3.282e-09,-3.282,,
2025-04-10T12:32:42,ALGO,-2.946e-09,-2.946,,
2025-04-10T12:33:12,ALGO,-3.31e-09,-3.31,,
2025-04-10T12:33:42,ALGO,-3.303e-09,-3.303,,
2025-04-10T12:34:12,ALGO,-3.142e-09,-3.142,,
2025-04-10T12:34:42,ALGO,-3.229e-09,-3.229,,
2025-04-10T12:35:12,ALGO,-3.273e-09,-3.273,,
2025-04-10T12:35:42,ALGO,-2.948e-09,-2.948,,
2025-04-10T12:36:12,ALGO,-2.47e-09,-2.4699999999999998,,
2025-04-10T12:36:42,ALGO,-3.114e-09,-3.1140000000000003,,
2025-04-10T12:37:12,ALGO,-3.11e-09,-3.11,,
2025-04-10T12:37:42,ALGO,-2.652e-09,-2.652,,
2025-04-10T12:38:12,ALGO,-2.673e-09,-2.673,,
2025-04-10T12:38:42,ALGO,-2.689e-09,-2.689,,
2025-04-10T12:39:12,ALGO,-3.455e-09,-3.455,,
2025-04-10T12:39:42,ALGO,-3.162e-09,-3.162,,
2025-04-10T12:40:12,ALGO,-2.911e-09,-2.911,,
2025-04-10T12:40:42,ALGO,-3.298e-09,-3.298,,
2025-04-10T12:41:12,ALGO,-2.775e-09,-2.775,,
2025-04-10T12:41:42,ALGO,-2.56e-09,-2.56,,
2025-04-10T12:42:12,ALGO,-2.931e-09,-2.931,,
2025-04-10T12:42:42,ALGO,-2.883e-09,-2.883,,
2025-04-10T12:43:12,ALGO,-3.159e-09,-3.159,,
2025-04-10T12:43:42,ALGO,-3.582e-09,-3.582,,
2025-04-10T12:44:12,ALGO,-3.282e-09,-3.282,,
2025-04-10T12:44:42,ALGO,-2.832e-09,-2.8320000000000003,,
2025-04-10T12:45:12,ALGO,-3.157e-09,-3.157,,
2025-04-10T12:45:42,ALGO,-3.011e-09,-3.011,,
2025-04-10T12:46:12,ALGO,-3.224e-09,-3.224,,
2025-04-10T12:46:42,ALGO,-2.439e-09,-2.439,,
2025-04-10T12:47:12,ALGO,-2.944e-09,-2.9440000000000004,,
2025-04-10T12:47:42,ALGO,-3.079e-09,-3.0789999999999997,,
2025-04-10T12:48:12,ALGO,-3.139e-09,-3.1390000000000002,,
2025-04-10T12:48:42,ALGO,-2.123e-09,-2.1229999999999998,,
2025-04-10T12:49:12,ALGO,-3.415e-09,-3.415,,
2025-04-10T12:49:42,ALGO,-2.745e-09,-2.745,,
2025-04-10T12:50:12,ALGO,-2.809e-09,-2.809,,
2025-04-10T12:50:42,ALGO,-2.709e-09,-2.709,,
2025-04-10T12:51:12,ALGO,-3.248e-09,-3.2479999999999998,,
2025-04-10T12:51:42,ALGO,-2.653e-09,-2.653,,
2025-04-10T12:52:12,ALGO,-2.693e-09,-2.693,,
2025-04-10T12:52:42,ALGO,-3.082e-09,-3.082,,
2025-04-10T12:53:12,ALGO,-3.763e-09,-3.7630000000000003,,
2025-04-10T12:53:42,ALGO,-2.232e-09,-2.232,,
2025-04-10T12:54:12,ALGO,-3.836e-09,-3.8360000000000003,,
2025-04-10T12:54:42,ALGO,-3.259e-09,-3.259,,
2025-04-10T12:55:12,ALGO,-4.094e-09,-4.094,,
2025-04-10T12:55:42,ALGO,-3.32e-09,-3.3200000000000003,,
2025-04-10T12:56:12,ALGO,-3.635e-09,-3.635,,
2025-04-10T12:56:42,ALGO,-3.07e-09,-3.07,,
2025-04-10T12:57:12,ALGO,-2.977e-09,-2.977,,
2025-04-10T12:57:42,ALGO,-3.294e-09,-3.294,,
2025-04-10T12:58:12,ALGO,-3.117e-09,-3.117,,
2025-04-10T12:58:42,ALGO,-3.604e-09,-3.604,,
2025-04-10T12:59:12,ALGO,-3.541e-09,-3.541,,
2025-04-10T12:59:42,ALGO,-2.802e-09,-2.802,,
2025-04-10T13:00:12,ALGO,-3.82e-09,-3.82,,
2025-04-10T13:00:42,ALGO,-3.865e-09,-3.865,,
2025-04-10T13:01:12,ALGO,-3.25e-09,-3.25,,
2025-04-10T13:01:42,ALGO,-2.645e-09,-2.645,,
2025-04-10T13:02:12,ALGO,-2.873e-09,-2.8729999999999998,,
2025-04-10T13:02:42,ALGO,-3.025e-09,-3.0250000000000004,,
2025-04-10T13:03:12,ALGO,-2.312e-09,-2.312,,
2025-04-10T13:03:42,ALGO,-2.736e-09,-2.736,,
2025-04-10T13:04:12,ALGO,-2.922e-09,-2.922,,
2025-04-10T13:04:42,ALGO,-3.146e-09,-3.146,,
2025-04-10T13:05:12,ALGO,-2.09e-09,-2.09,,
2025-04-10T13:05:42,ALGO,-3.668e-09,-3.668,,
2025-04-10T13:06:12,ALGO,-2.177e-09,-2.1769999999999996,,
2025-04-10T13:06:42,ALGO,-1.518e-09,-1.518,,
2025-04-10T13:07:12,ALGO,-3.132e-09,-3.132,,
2025-04-10T13:07:42,ALGO,-2.62e-09,-2.62,,
2025-04-10T13:08:12,ALGO,-2.518e-09,-2.5180000000000002,,
2025-04-10T13:08:42,ALGO,-2.269e-09,-2.269,,
2025-04-10T13:09:12,ALGO,-2.263e-09,-2.2630000000000003,,
2025-04-10T13:09:42,ALGO,-2.421e-09,-2.421,,
2025-04-10T13:10:12,ALGO,-3.384e-09,-3.384,,
2025-04-10T13:10:42,ALGO,-2.864e-09,-2.864,,
2025-04-10T13:11:12,ALGO,-2.415e-09,-2.415,,
2025-04-10T13:11:42,ALGO,-2.903e-09,-2.903,,
2025-04-10T13:12:12,ALGO,-3.182e-09,-3.182,,
2025-04-10T13:12:42,ALGO,-3.075e-09,-3.0749999999999997,,
2025-04-10T13:13:12,ALGO,-2.498e-09,-2.4979999999999998,,
2025-04-10T13:13:42,ALGO,-2.875e-09,-2.875,,
2025-04-10T13:14:12,ALGO,-2.705e-09,-2.705,,
2025-04-10T13:14:42,ALGO,-2.737e-09,-2.737,,
2025-04-10T13:15:12,ALGO,-2.597e-09,-2.597,,
2025-04-10T13:15:42,ALGO,-2.325e-09,-2.325,,
2025-04-10T13:16:12,ALGO,-3.131e-09,-3.1310000000000002,,
2025-04-10T13:16:42,ALGO,-2.215e-09,-2.215,,
2025-04-10T13:17:12,ALGO,-2.241e-09,-2.241,,
2025-04-10T13:17:42,ALGO,-3.304e-09,-3.3040000000000003,,
2025-04-10T13:18:12,ALGO,-3.205e-09,-3.205,,
2025-04-10T13:18:42,ALGO,-4.92e-10,-0.49199999999999994,,
2025-04-10T13:19:12,ALGO,-2.569e-09,-2.569,,
2025-04-10T13:19:42,ALGO,-3.077e-09,-3.077,,
2025-04-10T13:20:12,ALGO,-2.853e-09,-2.8529999999999998,,
2025-04-10T13:20:42,ALGO,-2.612e-09,-2.612,,
2025-04-10T13:21:12,ALGO,-3.002e-09,-3.0020000000000002,,
2025-04-10T13:21:42,ALGO,-2.788e-09,-2.788,,
2025-04-10T13:22:12,ALGO,-2.045e-09,-2.045,,
2025-04-10T13:22:42,ALGO,-2.877e-09,-2.877,,
2025-04-10T13:23:12,ALGO,-2.599e-09,-2.5989999999999998,,
2025-04-10T13:23:42,ALGO,-2.048e-09,-2.048,,
2025-04-10T13:24:12,ALGO,-2.389e-09,-2.389,,
2025-04-10T13:24:42,ALGO,-2.667e-09,-2.667,,
2025-04-10T13:25:12,ALGO,-3.091e-09,-3.091,,
2025-04-10T13:25:42,ALGO,-2.319e-09,-2.319,,
2025-04-10T13:26:12,ALGO,-2.772e-09,-2.772,,
2025-04-10T13:26:42,ALGO,-2.294e-09,-2.294,,
2025-04-10T13:27:12,ALGO,-2.434e-09,-2.434,,
2025-04-10T13:27:42,ALGO,-2.213e-09,-2.213,,
2025-04-10T13:28:12,ALGO,-2.417e-09,-2.417,,
2025-04-10T13:28:42,ALGO,-7.18e-10,-0.718,,
2025-04-10T13:29:12,ALGO,-1.047e-09,-1.047,,
2025-04-10T13:29:42,ALGO,-8.51e-10,-0.851,,
2025-04-10T13:30:12,ALGO,-3.99e-10,-0.399,,
2025-04-10T13:30:42,ALGO,-1.134e-09,-1.1340000000000001,,
2025-04-10T13:31:12,ALGO,-8.98e-10,-0.898,,
2025-04-10T13:31:42,ALGO,-4.79e-10,-0.479,,
2025-04-10T13:32:12,ALGO,-1.001e-09,-1.001,,
2025-04-10T13:32:42,ALGO,-7.82e-10,-0.782,,
2025-04-10T13:33:12,ALGO,7.4e-11,0.074,,
2025-04-10T13:33:42,ALGO,-1.77e-10,-0.17700000000000002,,
2025-04-10T13:34:12,ALGO,-1.42e-10,-0.142,,
2025-04-10T13:34:42,ALGO,-1.72e-10,-0.17200000000000001,,
2025-04-10T13:35:12,ALGO,-1.025e-09,-1.0250000000000001,,
